title,link,price
b'Stunning land steps away from the Nature Center',anchorage.craigslist.org/reb/5958154168.html,150000
"b""Investor's dream! Side by side duplex""",anchorage.craigslist.org/reb/5958159173.html,0
"b'Metal Building - New, Freestanding'",anchorage.craigslist.org/reo/5933661671.html,15000
b'OPEN HOUSE: 1/14/17 SOUTH ANCHORAGE!',anchorage.craigslist.org/reb/5958066694.html,599900
b'Truly Alaskan views',anchorage.craigslist.org/reb/5958025717.html,489900
b'Rabbit Creek Home Sitting on an Acre!',anchorage.craigslist.org/reb/5957971587.html,422000
b'Charming East Side  Home close to Cheney Lake!',anchorage.craigslist.org/reb/5957937856.html,334900
b'Great 1.08 Acre lot with Cabin - GREAT for Duplex or Single',anchorage.craigslist.org/reb/5922569539.html,67500
b'Contemporary Townhouse',anchorage.craigslist.org/reb/5930143042.html,279000
b'South Anchorage Large Home',anchorage.craigslist.org/reb/5947333397.html,530000
"b'Natural Lighting, Large Home'",anchorage.craigslist.org/reb/5930146373.html,0
b'Fantastic Home Near Chester Creek Trail',anchorage.craigslist.org/reb/5930141755.html,329000
"b'Ultimate log cabin, cozy year round home, big shop for all your toys'",anchorage.craigslist.org/reb/5919793895.html,298000
"b'Near Talkeetna Y, over 5 acres, no restrictions'",anchorage.craigslist.org/reb/5923408037.html,34500
"b'Near Talkeetna Y mile 98, over 8 acres, fully treed, high &amp; dry'",anchorage.craigslist.org/reb/5923416718.html,49700
"b'Duplex w/two car garage -369,000'",anchorage.craigslist.org/reo/5921038041.html,369000
b'RECREATIONAL HEAVEN!!',anchorage.craigslist.org/reb/5957242347.html,17000
"b'Large Residential Lot w/ Driveway, Pad, and Septic.'",anchorage.craigslist.org/reb/5957240500.html,39500
"b'Large Residential Lot w/ Driveway, Pad, and Septic'",anchorage.craigslist.org/reb/5957240241.html,39500
b'Ninilchik River Front Land',anchorage.craigslist.org/reb/5957239827.html,237500
b'MOUNTAIN VIEW LOT',anchorage.craigslist.org/reb/5957236906.html,25480
b'MOUNTAIN VIEW LOT',anchorage.craigslist.org/reb/5957236702.html,20884
b'MOUNTAIN VIEW LOT',anchorage.craigslist.org/reb/5957236489.html,23000
b'MOUNTAIN VIEW LOT',anchorage.craigslist.org/reb/5957236243.html,22000
b'MOUNTAIN VIEW LOT ON OVER 4 ACRES',anchorage.craigslist.org/reb/5957236009.html,39500
b'Fantastic 4Plex to grab and perfect for investment!',anchorage.craigslist.org/reb/5957224171.html,415500
b'Awesome 4-Plex perfect for investment opportunity.',anchorage.craigslist.org/reb/5957222376.html,415500
b'Picturesque setting High-end lot.',anchorage.craigslist.org/reo/5957212075.html,121900
b'Southside 4-Plex Recently updated.',anchorage.craigslist.org/reb/5957204152.html,635000
b'Lot for Sale in South Anchorage',anchorage.craigslist.org/reb/5957208605.html,22900
"b""Luxurious Home with Stunning Chef's kitchen.""",anchorage.craigslist.org/reb/5957206735.html,629000
"b'Turnkey 4-plex, phenomenal cashflow guaranteed.'",anchorage.craigslist.org/reb/5957199818.html,349000
b'Spacious 4Plex n Owner Occupy Ready!',anchorage.craigslist.org/reb/5957197233.html,359000
b'Open House - New Construction',anchorage.craigslist.org/reb/5957200450.html,343900
b'Land Off Hollywood Rd For Sale!',anchorage.craigslist.org/reb/5957195589.html,25000
b'South Anch Lot for Sale! Perfect Investment Opportunity.',anchorage.craigslist.org/reb/5957189252.html,22900
"b""Screaming deal! Selling less than what owner's bought it 5 years ago.""",anchorage.craigslist.org/reb/5957184893.html,580000
"b'Home for Sale in Anchorage, AK (3bd 2ba)'",anchorage.craigslist.org/reb/5957180632.html,399900
b'8.3 acres off grid with amazing veiws',anchorage.craigslist.org/reo/5956980439.html,0
"b'Arizona Bass Fishing, Quail hunting, ATVing!'",anchorage.craigslist.org/reo/5956970172.html,71900
b'Lake Louise Cabin',anchorage.craigslist.org/reo/5956965986.html,90000
b'OPEN HOUSE: 1/14/17 Noble Point Drive!',anchorage.craigslist.org/reb/5956948727.html,599900
b'Airstrip Hangar Home for sale',anchorage.craigslist.org/reo/5956931793.html,0
b'***Big Lake Chalet Style Cabin FOR SALE***',anchorage.craigslist.org/reb/5918374371.html,147500
b'***2 ACRES IN WASILLA - DUPLEXES ALLOWED!***',anchorage.craigslist.org/reb/5921370996.html,85000
b'***2 - 5 ACRE PARCELS ON KATIE LAKE***',anchorage.craigslist.org/reb/5921371280.html,32000
b'***NEW SUBDIVISION IN WILLOW - LOTS AVAILABLE!***',anchorage.craigslist.org/reb/5921369798.html,0
b'***2 ACRES IN WASILLA - DUPLEXES ALLOWED!***',anchorage.craigslist.org/reb/5918371861.html,85000
b'***9.62 ACRES NEAR THE LITTLE SU***',anchorage.craigslist.org/reb/5918409299.html,125000
b'***40 ACRES NEAR MENARD SPORTS CENTER***',anchorage.craigslist.org/reb/5918383146.html,720000
b'***16 ACRES ON KNIK - NORTHSHORE DRIVE***',anchorage.craigslist.org/reb/5918378669.html,140000
b'***16 ACRES ON KNIK - NORTHSHORE DRIVE***',anchorage.craigslist.org/reb/5921368454.html,140000
b'***NEW SUBDIVISION IN WILLOW - LOTS AVAILABLE!***',anchorage.craigslist.org/reb/5918380524.html,0
b'***40 ACRES NEAR MENARD SPORTS CENTER***',anchorage.craigslist.org/reb/5921369935.html,720000
b'South Anchorage Remodeled Townhouse',anchorage.craigslist.org/reb/5956886765.html,274000
b'Land Development Wasilla 40 acres',anchorage.craigslist.org/reo/5933745256.html,2500
b'Need someone to buy me out',anchorage.craigslist.org/reo/5956868698.html,0
b'Alaska Snow Machine Lake Front Land and Cabin For Sale:',anchorage.craigslist.org/reo/5956729908.html,74500
b'LIKE BRAND-NEW HOME',anchorage.craigslist.org/reo/5956713114.html,0
b'Wasilla Industrial Lot - 2 Acres',anchorage.craigslist.org/reo/5956610986.html,0
b'1bath1bedlogcabinon2acres',anchorage.craigslist.org/reo/5955750851.html,120
b'High-end lot in a picturesque setting. Can you say dream house?',anchorage.craigslist.org/reo/5955727064.html,121900
b'Lot in South Anch for Sale.',anchorage.craigslist.org/reb/5955720842.html,22900
b'Stunning Home in Mid-Hillside.',anchorage.craigslist.org/reb/5955715431.html,629000
b'4-Plex Well-Maintained and recently updated.',anchorage.craigslist.org/reb/5955719398.html,635000
"b'Turnkey 4-plex, phenomenal cashflow guaranteed.'",anchorage.craigslist.org/reb/5955705744.html,349000
b'4-Plex - Owner Occupy perfect for long term portfolio.',anchorage.craigslist.org/reb/5955702096.html,359000
b'Wasilla Land build-able and ready for you.',anchorage.craigslist.org/reb/5955708670.html,25000
b'Lot for grab with lots of possibilities.',anchorage.craigslist.org/reb/5955711818.html,22900
"b""Screaming deal! Selling less than what owner's bought it 5 years ago.""",anchorage.craigslist.org/reb/5955694634.html,580000
"b'FOR SALE 4,300 RETAIL BUILDING'",anchorage.craigslist.org/reb/5955672352.html,750000
"b'Glennallen, AK Home for Sale - 2bd 1ba'",anchorage.craigslist.org/reb/5955654646.html,185000
b'1.83 Land for Sale in Eagle River',anchorage.craigslist.org/reb/5955642795.html,80000
"b'Girdwood, AK Land for Sale - 0.21'",anchorage.craigslist.org/reb/5955648204.html,78000
"b'Wasilla, AK Home for Sale - 7bd 4ba'",anchorage.craigslist.org/reb/5955634686.html,599900
"b'for Sale in Anchorage, AK ()'",anchorage.craigslist.org/reb/5955621225.html,385000
"b'Home for Sale in Anchorage, AK (3bd 2ba/1hba)'",anchorage.craigslist.org/reb/5955615450.html,365000
b'3bd 2ba/1hba Townhome for Sale in Anchorage',anchorage.craigslist.org/reb/5955609417.html,320000
b'1.08 Land for Sale in Anchorage',anchorage.craigslist.org/reb/5955601938.html,725000
b'WHISPER LAKEFRONT HOME FOR SALE',anchorage.craigslist.org/reb/5955537833.html,624500
b'Duplex For Sale 1.5 Acre Lot 6Bed Garage Built 2007 Multifamily',anchorage.craigslist.org/reo/5932866888.html,379000
b'Amazing location!!!!',anchorage.craigslist.org/reb/5922266356.html,2500
b'Southwest Anchorage Condo',anchorage.craigslist.org/reb/5922282305.html,127500
b'3490 S Bel Aire Drive Wasilla AK 99623',anchorage.craigslist.org/reb/5918370527.html,159900
b'734 S Wolf Spur Road Big Lake AK 99654',anchorage.craigslist.org/reb/5919542393.html,6900
"b'4430 View Circle, Anchorage, AK 99507'",anchorage.craigslist.org/reb/5918362774.html,115000
b'L1 B12 ASLS 79-42 Copper Center AK 99573',anchorage.craigslist.org/reb/5919665549.html,45000
"b'L14 B4 No Road Sawmill Creek Trapper Creek, AK 99683'",anchorage.craigslist.org/reb/5919540419.html,15000
b'L15 B4 No Road Sawmill Creek Trapper Creek AK 99683',anchorage.craigslist.org/reb/5919526451.html,15000
b'L2 B1 No Road Remote AK 99000',anchorage.craigslist.org/reb/5918348125.html,25000
b'L1 Kosa Way Eagle River AK 99577',anchorage.craigslist.org/reb/5918350111.html,599900
b'CONDO - Backs to a pond in Anchorage!',anchorage.craigslist.org/reb/5955394528.html,125000
b'Log Chalet Hillside Home',anchorage.craigslist.org/reo/5955348421.html,680000
b'Cheaper than Rent! 1470 Northview Drive #K5',anchorage.craigslist.org/reb/5955332467.html,0
b'[NEW] Updated home in a great central location.',anchorage.craigslist.org/reb/5922307066.html,278000
b'Country living at its finest! Premium Property!',anchorage.craigslist.org/reb/5919489624.html,39900
b'Build this beautiful home in the all new Trinity View Estates!',anchorage.craigslist.org/reb/5919470627.html,415000
b'Family Friendly Neighborhood! Gorgeous Views!',anchorage.craigslist.org/reb/5919402715.html,55000
b'***Exceptional Property*** Your own private peninsula on the lake.',anchorage.craigslist.org/reb/5919311883.html,299900
b'4Br Home/No dues 1700sf',anchorage.craigslist.org/reb/5918472645.html,255000
b'Come See this 4* Energy Rated Home with Lots of Room!',anchorage.craigslist.org/reb/5955120488.html,355000
b'Contemporary Townhouse',anchorage.craigslist.org/reb/5921048901.html,279000
b'South Anchorage Large Home Inlet Views',anchorage.craigslist.org/reb/5921052675.html,549900
b'Townhouse in South Anchorage',anchorage.craigslist.org/reb/5921045228.html,275000
b'Office Condo for Sale',anchorage.craigslist.org/reo/5945745921.html,0
b'4.5 ACRES ON PALMER WASILLA HWY',anchorage.craigslist.org/reb/5916838137.html,415000
b'Discounted Properties',anchorage.craigslist.org/reo/5931989149.html,0
b'Get this cabin for the true Alaska experience.',anchorage.craigslist.org/reb/5954392363.html,195900
b'Build your dream house in this picturesque setting.',anchorage.craigslist.org/reo/5954385902.html,121900
"b""Well-Maintained Southside 4-plex with an owner's unit!""",anchorage.craigslist.org/reb/5954379180.html,635000
"b""Gorgeous Home with Stunning Chef's Kitchen!""",anchorage.craigslist.org/reb/5954377052.html,629000
b'Great investment opportunity with many possibilities! Lot for Sale!',anchorage.craigslist.org/reb/5954374882.html,22900
b'Land Off Hollywood Rd For Sale!',anchorage.craigslist.org/reb/5954375699.html,25000
"b'Turnkey 4-plex, phenomenal cashflow guaranteed!!!'",anchorage.craigslist.org/reb/5954372538.html,349000
b'Spacious 4-plex recently remodeled and updated!',anchorage.craigslist.org/reb/5954368469.html,359000
b'Lot for Sale in South Anch with lots of investment possibilities!',anchorage.craigslist.org/reb/5954373595.html,22900
"b""Screaming deal! Selling less than what owner's bought it 5 years ago.""",anchorage.craigslist.org/reb/5954366547.html,580000
b'House for Sale at 19600 Wingham Circle',anchorage.craigslist.org/reb/5922552332.html,360000
b'Picture Perfect Living',anchorage.craigslist.org/reb/5954071491.html,0
b'Your Dream Vacation Home',anchorage.craigslist.org/reb/5954065573.html,0
"b'4 bed, 2.5 bath, 2 story home!'",anchorage.craigslist.org/reb/5954058301.html,139000
b'Easy living- Townhouse style condo',anchorage.craigslist.org/reb/5954053615.html,199000
b'Side by side duplex- Ready for investors!',anchorage.craigslist.org/reb/5954050017.html,0
b'Perfect place for to build your Alaskan dream home!',anchorage.craigslist.org/reb/5954046640.html,150000
b'Open House Saturday &amp; Sunday 1-3!!',anchorage.craigslist.org/reb/5953976097.html,329900
"b'3 Bdrm, 2 Bath Condo w/Garage'",anchorage.craigslist.org/reo/5939366684.html,189500
"b'Sand Lake Lot 6,700sqft R-2M - $89999'",anchorage.craigslist.org/reo/5925632573.html,0
"b'Anchor River property near Homer, Alaska'",anchorage.craigslist.org/reo/5953810362.html,130000
b'Spacious Vaulted Ceiling Home',anchorage.craigslist.org/reb/5918214093.html,279900
b'Spacious Ranch Home',anchorage.craigslist.org/reb/5918218959.html,304000
b'South Anchorage Townhouse',anchorage.craigslist.org/reb/5918224941.html,279000
b'Lake Front Home',anchorage.craigslist.org/reb/5918216640.html,685000
b'Love where you Live!',anchorage.craigslist.org/reb/5953759432.html,699000
b'Remote Lake Front Nearly 30 Acres Must Sell',anchorage.craigslist.org/reo/5953726542.html,0
b'Dandridge Tennessee lake house',anchorage.craigslist.org/reo/5931746623.html,219900
"b""Log cabin near Thompson's Pass""",anchorage.craigslist.org/reb/5952913017.html,160000
b'Awesome Southside 4Plex! Secured n Well-maintained!',anchorage.craigslist.org/reb/5952889818.html,635000
"b""Stunning Home with Chef's Kitchen n Huge Deck!""",anchorage.craigslist.org/reb/5952891496.html,629000
b'Land Off Hollywood Rd For Sale!',anchorage.craigslist.org/reb/5952892805.html,25000
b'South Anch Lot for Sale!',anchorage.craigslist.org/reb/5952886651.html,22900
b'Lot for Sale in South Anch!',anchorage.craigslist.org/reb/5952888292.html,22900
"b'Turnkey 4-plex, phenomenal cashflow guaranteed!!!'",anchorage.craigslist.org/reb/5952885123.html,349000
b'Owner Occupy Ready Spacious 4-plex!',anchorage.craigslist.org/reb/5952879166.html,359000
"b""Screaming deal! Selling less than what owner's bought it 5 years ago.""",anchorage.craigslist.org/reb/5952871303.html,580000
"b'Girdwood, AK Land for Sale - 0.21'",anchorage.craigslist.org/reb/5952804012.html,78000
b'1.83 Land for Sale in Eagle River',anchorage.craigslist.org/reb/5952799890.html,80000
"b'Home for Sale in Glennallen, AK (2bd 1ba)'",anchorage.craigslist.org/reb/5948875668.html,185000
"b'Wasilla, AK Home for Sale - 7bd 4ba'",anchorage.craigslist.org/reb/5952795674.html,599900
"b'for Sale in Anchorage, AK ()'",anchorage.craigslist.org/reb/5952787776.html,385000
"b'Anchorage, AK Home for Sale - 3bd 2ba/1hba - Reduced'",anchorage.craigslist.org/reb/5952780724.html,365000
"b'Townhome for Sale in Anchorage, AK (3bd 2ba/1hba)'",anchorage.craigslist.org/reb/5952772480.html,320000
"b'Land for Sale in Anchorage, AK (1.08)'",anchorage.craigslist.org/reb/5952761887.html,725000
b'Commercial Land &amp; Home For Sale',anchorage.craigslist.org/reb/5952633339.html,450000
"b'Duplex For Sale $294,500'",anchorage.craigslist.org/reb/5952619164.html,294500
b'RADIANT FLOOR HEATING',anchorage.craigslist.org/reb/5952560881.html,378500
b'Owner Financed',anchorage.craigslist.org/reo/5935460366.html,0
b'For Sale By owner',anchorage.craigslist.org/reo/5916654691.html,0
"b'4 BR, 2 BA, 2 CAR GARAGE'",anchorage.craigslist.org/reb/5952523081.html,298000
b'Duplex Lot- 1 Acre- Across Street from Knik and Goose Bay Elementary',anchorage.craigslist.org/reo/5952489907.html,0
"b'3 BR, 2.5 BA, 3 CAR GARAGE'",anchorage.craigslist.org/reb/5952370060.html,449900
b'Cute 2 bedroom Nunaka Valley ranch',anchorage.craigslist.org/reb/5915181245.html,214900
b'1401 Labar Street Anchorage AK 99515',anchorage.craigslist.org/reb/5916755239.html,5800000
b'Best price - South Facing Downtown Condo',anchorage.craigslist.org/reb/5952323449.html,0
b'Lakefront Home',anchorage.craigslist.org/reb/5952317505.html,520000
b'Condo for sale',anchorage.craigslist.org/reo/5952289552.html,69900
b'Distribution &amp; Retail Facility',anchorage.craigslist.org/reb/5952242355.html,1540000
b'Luxurious South Anchorage Townhouse',anchorage.craigslist.org/reb/5916928070.html,274000
"b'Custom Kitchen, Granite Counter tops'",anchorage.craigslist.org/reb/5916926316.html,549900
b'Southern Exposure Ranch Style home',anchorage.craigslist.org/reb/5916922656.html,304000
b'UNFINESHED HOUSE',anchorage.craigslist.org/reo/5935459723.html,0
b'Land Near Deep Creek',anchorage.craigslist.org/reb/5951930537.html,22000
"b'First Floor Condo w/Fireplace, Storage &amp; Garage!'",anchorage.craigslist.org/reb/5951450164.html,1090
b'Crooked Lake',anchorage.craigslist.org/reb/5915465680.html,160000
b'4 Bedroom 3 Bath 3 car garage',anchorage.craigslist.org/reb/5915466149.html,285000
b'Palmer lot',anchorage.craigslist.org/reb/5915466898.html,40000
b'Marion Lake area lots',anchorage.craigslist.org/reb/5915473318.html,0
b'Lake Louise cabin',anchorage.craigslist.org/reb/5915472215.html,107900
b'AG land         tax free',anchorage.craigslist.org/reb/5915474380.html,0
b'Lot on a Private Airstrip',anchorage.craigslist.org/reb/5915480407.html,37000
b'Cash cow 4 plex with guest cabin',anchorage.craigslist.org/reb/5915488458.html,399000
b'3 waterfront lots on Marion Lake',anchorage.craigslist.org/reb/5915494245.html,0
b'Yentna River fish camp',anchorage.craigslist.org/reb/5915505002.html,240000
b'Crosswind Lake lot',anchorage.craigslist.org/reb/5915510935.html,40000
b'2 bed ranch',anchorage.craigslist.org/reo/5951404888.html,139500
b'Campground no taxes!',anchorage.craigslist.org/reo/5915516872.html,135000
b'Tazlina River 32.45 acres',anchorage.craigslist.org/reb/5915523926.html,260000
b'Prime commercial lot',anchorage.craigslist.org/reb/5915544749.html,350000
b'5 acre non restricted lot',anchorage.craigslist.org/reb/5915555131.html,0
b'View lot next to airport',anchorage.craigslist.org/reb/5915572460.html,197000
b'Big Lake cabin with road access',anchorage.craigslist.org/reb/5915588170.html,299900
b'Second Home 2bd rm 2.5 ba Wheelchair Accessible',anchorage.craigslist.org/reo/5939451349.html,160000
b'Two In One Assisted Living Available; Midtown. Lease To Own!',anchorage.craigslist.org/reb/5914194602.html,0
b'1.3 Acre 2 bedroom 1 bath',anchorage.craigslist.org/reo/5951104956.html,54000
b'# View Building lot . Great Location.  ##',anchorage.craigslist.org/reb/5951039736.html,0
"b'Log Cabin in winter wonderland, Denali Park, Rd. access'",anchorage.craigslist.org/reb/5914150123.html,119000
"b'Great vacation home in Willow, near big Caswell Lake'",anchorage.craigslist.org/reb/5914150638.html,124500
b'House and 3.18 Acres Off Lucus',anchorage.craigslist.org/reo/5913796555.html,389000
b'McCarthy Property For Sale (6.72 Acres)',anchorage.craigslist.org/reo/5950966084.html,0
"b'OPEN HOUSE today, NEW construction 4 bdrm home with VIEWS!'",anchorage.craigslist.org/reb/5950933909.html,407900
b'Lakefront Home and Under Assessed Value',anchorage.craigslist.org/reb/5950886076.html,225000
b'Contemporary Townhomes',anchorage.craigslist.org/reb/5950842104.html,424900
"b'75000$   Gorgeous, Private (3acres), creek&amp;lake; home'",anchorage.craigslist.org/reo/5923583376.html,0
b'28 Acres south of Fairbanks',anchorage.craigslist.org/reo/5950566548.html,57143
b'Small river front property',anchorage.craigslist.org/reo/5950578440.html,15000
b'Small river front property',anchorage.craigslist.org/reo/5950567013.html,15000
"b'.99ac Wooded Lot near Wasilla, AK'",anchorage.craigslist.org/reo/5950487380.html,10000
"b'2 bed, 1150 sqft, $1,199 - Abbott Area'",anchorage.craigslist.org/reb/5947662287.html,1199
b'Traditional 2-Story Home on East Side',anchorage.craigslist.org/reb/5950356484.html,290000
b'Townhouse Style Condo on the East Side',anchorage.craigslist.org/reb/5950344764.html,1395
b'Open House Sunday Jan 8th 1-4pm',anchorage.craigslist.org/reb/5950331371.html,285000
b'house for rent or for sale',anchorage.craigslist.org/reo/5950313900.html,1100
b'Between Downtown &amp; Midtown',anchorage.craigslist.org/reb/5950308027.html,1050
b'3rd-Floor Condo in Jewel Lake',anchorage.craigslist.org/reb/5950301091.html,1199
b'3bdrm trailer',anchorage.craigslist.org/reo/5950279497.html,0
b'Duplex for sale or rent',anchorage.craigslist.org/reo/5950208292.html,0
b'Unobstructed Mountain Views - oh and a house too!',anchorage.craigslist.org/reb/5913685017.html,349500
b'Luxury Lakefront Living - Large home with hangar',anchorage.craigslist.org/reb/5913690554.html,0
b'Nicely appointed home in central location',anchorage.craigslist.org/reb/5913630508.html,287500
b'5 acres in Big Lake near airport',anchorage.craigslist.org/reb/5913641079.html,125000
b'PRICE DROP A home for the most selective buyer PRICE DROP',anchorage.craigslist.org/reb/5913613061.html,474000
b'Single story home located near downtown Wasilla',anchorage.craigslist.org/reb/5913622044.html,295000
b'3br/ 1ba mobile home',anchorage.craigslist.org/reo/5950038243.html,0
b'Modern custom designed residence',anchorage.craigslist.org/reo/5949919016.html,950000
"b'Anchorage, AK  - 4 Bed 3.5 Bath Home for Sale'",anchorage.craigslist.org/reb/5949869079.html,434900
b'Fantastic Home Near Chester Creek Trail',anchorage.craigslist.org/reb/5921050618.html,329000
b'Dry cabin',anchorage.craigslist.org/reo/5943976241.html,33000
"b'1984 sq ft, 3 bedroom w/office, built 2007'",anchorage.craigslist.org/reb/5915565220.html,219900
b'Remote Alaska Log Home  &amp; Cottage Cabin',anchorage.craigslist.org/reo/5949375278.html,0
b'3 Acres lake front',anchorage.craigslist.org/reo/5949343938.html,39000
b'Willow Storage Units/Office Space/Living Quarters',anchorage.craigslist.org/reo/5949265340.html,395000
b'HUNT Remote Ak. YUKON RIVER FRONT 5 to 160 ACRES with SELLER FINANCING',anchorage.craigslist.org/reo/5915425315.html,29900
b'Commercial Property Perfect for contractor wanting Shop/Office/Yard~~~',anchorage.craigslist.org/reb/5949027090.html,0
"b'Abbott &amp; Old Seward $230,000'",anchorage.craigslist.org/reo/5915156784.html,0
"b'Girdwood, AK Land for Sale - 0.21'",anchorage.craigslist.org/reb/5948868190.html,78000
b'1.83 Land for Sale in Eagle River',anchorage.craigslist.org/reb/5948862675.html,80000
b'7bd 4ba Home for Sale in Wasilla',anchorage.craigslist.org/reb/5948857873.html,599900
"b'for Sale in Anchorage, AK ()'",anchorage.craigslist.org/reb/5948850300.html,385000
b'Tanana Riverfront Property - South of Fairbanks',anchorage.craigslist.org/reo/5948848486.html,45100
b'3bd 2ba/1hba Home for Sale in Anchorage - Reduced',anchorage.craigslist.org/reb/5948842794.html,365000
b'3bd 2ba/1hba Townhome for Sale in Anchorage',anchorage.craigslist.org/reb/5948835256.html,320000
b'Wrangle Mountain Homestead',anchorage.craigslist.org/reo/5948841955.html,131000
b'Richardson Homestead - MP 314 Richardson Highway',anchorage.craigslist.org/reo/5948840531.html,63265
b'Grayling Pond Homestead - south of Fairbanks',anchorage.craigslist.org/reo/5948838870.html,118367
b'1.08 Land for Sale in Anchorage',anchorage.craigslist.org/reb/5948825425.html,725000
b'Land Off Hollywood Rd For Sale!',anchorage.craigslist.org/reb/5948812264.html,25000
"b""Great Grab! Mid-Hillside Home with Stunning Chef's Kitchen!""",anchorage.craigslist.org/reb/5948805124.html,629000
b'Gorgeous 4-Plex! Well-maintained and Secured!',anchorage.craigslist.org/reb/5948810248.html,635000
b'South Anch Lot for Sale!',anchorage.craigslist.org/reb/5948807158.html,22900
"b'Turnkey 4-plex, phenomenal cashflow guaranteed!!!'",anchorage.craigslist.org/reb/5948801365.html,349000
b'Lot for Sale in South Anch!',anchorage.craigslist.org/reb/5948796840.html,22900
b'Spacious Owner Occupy 4Plex!',anchorage.craigslist.org/reb/5948794627.html,359000
"b""Screaming deal! Selling less than what owner's bought it 5 years ago.""",anchorage.craigslist.org/reb/5948792001.html,580000
"b'*MORINGA  FARM, WITH OCEAN VIEW &amp;RENTAL; INCOME &amp; 10%  RETURN*'",anchorage.craigslist.org/reo/5913102357.html,375000
"b'5 acres on Airstrip, river access and more...O/F(oac) or Build to suit'",anchorage.craigslist.org/reo/5915698743.html,0
b'Price Reduced/Best home in Houston',anchorage.craigslist.org/reb/5926319958.html,215000
"b'Recreational Paradise with 14,000.00 price reduction'",anchorage.craigslist.org/reb/5926314753.html,119900
b'Alaskan living with Creek Frontage',anchorage.craigslist.org/reb/5926315337.html,359000
b'6.6 acres with Home Nestled on Huge Garage',anchorage.craigslist.org/reb/5926320722.html,385000
b'Great Home with nice private lot',anchorage.craigslist.org/reb/5926323941.html,229900
b'Great Investment Opportunity',anchorage.craigslist.org/reb/5926333738.html,299000
b'Home Sweet Home',anchorage.craigslist.org/reb/5926344873.html,275000
b'Lake Front Property',anchorage.craigslist.org/reb/5948685981.html,299900
b'Open House- Sat 1-4 PM! End unit townhome w/private fenced yard!',anchorage.craigslist.org/reb/5912648762.html,167900
b'A Place to Call Home',anchorage.craigslist.org/reb/5926356673.html,285000
b'Open House Sat AND Sun 1-4 PM!! Southside Single Family under 300k!',anchorage.craigslist.org/reb/5948686927.html,299900
b'Open House Sat AND Sun 1-4 PM!! New Construction on the Southside!',anchorage.craigslist.org/reb/5922241643.html,309900
b'JUST IN! Over 31 Acres on the Little Su River - Priced Under Assessed',anchorage.craigslist.org/reb/5912971788.html,0
b'A001 No Road Willow AK 99688',anchorage.craigslist.org/reb/5912871378.html,96000
b'13585 N Emswiler Drive Willow AK 99688',anchorage.craigslist.org/reb/5912873485.html,45000
b'1741 and 1721 N Basie Point Circle Wasilla AK 99654',anchorage.craigslist.org/reb/5910972980.html,180000
b'6321 N Moose Meadows Road Wasilla AK 99654',anchorage.craigslist.org/reb/5910978666.html,92000
b'4180 N El Taino Drive Wasilla AK 99654',anchorage.craigslist.org/reb/5912734477.html,209000
b'New Roof with many updated appliances',anchorage.craigslist.org/reb/5913007251.html,329000
b'Spacious yard &amp; deck for easy entertaining',anchorage.craigslist.org/reb/5913017301.html,279900
b'Southside home - large corner lot',anchorage.craigslist.org/reo/5948459157.html,0
b'Lovely home on 2.3 Acres in Anchorage!',anchorage.craigslist.org/reb/5948373944.html,0
b'Incredible Value - 2 Story Home!',anchorage.craigslist.org/reb/5948330457.html,139000
b'Stunning Views - Stunning Home',anchorage.craigslist.org/reb/5948382485.html,0
b'Absolutely Perfect Alaskan Lodge',anchorage.craigslist.org/reb/5948335621.html,0
"b'Dry Cabin on 13 acres,$70,000'",anchorage.craigslist.org/reo/5948360297.html,70000
b'Tons of potential in this Anchorage Duplex',anchorage.craigslist.org/reb/5948317091.html,0
"b""Eagle River Commuter's Dream!""",anchorage.craigslist.org/reb/5948325113.html,199000
"b'Over an acre of land, right next to the Nature Center'",anchorage.craigslist.org/reb/5948309757.html,150000
"b'2BR, 1BA, ZLL (no dues)'",anchorage.craigslist.org/reb/5948299949.html,150000
b'Will build to suit',anchorage.craigslist.org/reo/5930902291.html,300000
"b'2.8 acres Gold claim near Nome, Alaska $25000 POF'",anchorage.craigslist.org/reo/5947910858.html,0
b'Dillingham Remote 10 Acres $25000 POF',anchorage.craigslist.org/reo/5947909184.html,0
b'Duplex 3Br each unit',anchorage.craigslist.org/reb/5911380973.html,395000
b'South side 4-plex! Well maintained n secured building!',anchorage.craigslist.org/reb/5947454691.html,635000
b'Land Off Hollywood Rd For Sale!',anchorage.craigslist.org/reb/5947458041.html,25000
b'South Anch Lot for Sale!',anchorage.craigslist.org/reb/5947456174.html,22900
"b""Stunning Home with Chef's Kitchen n Huge Deck!""",anchorage.craigslist.org/reb/5947446104.html,629000
"b'Turnkey 4-plex, phenomenal cashflow guaranteed!!!'",anchorage.craigslist.org/reb/5947450017.html,349000
b'Lot for Sale in South Anch!',anchorage.craigslist.org/reb/5947452230.html,22900
b'Owner Occupy Ready Spacious 4-plex!',anchorage.craigslist.org/reb/5947443369.html,359000
"b""Screaming deal! Selling less than what owner's bought it 5 years ago.""",anchorage.craigslist.org/reb/5947441204.html,580000
b'Luxurious Townhouse',anchorage.craigslist.org/reb/5947327716.html,279000
b'Southern Exposure Ranch Style home',anchorage.craigslist.org/reb/5947325149.html,304000
"b'Hawaiian Time Share, Great price! ""Wyndham Property""'",anchorage.craigslist.org/reo/5911390214.html,0
b'10x8 kit cabins',anchorage.craigslist.org/reo/5947006741.html,0
